symbol,market,concentration_pct,top20_concentration_pct,holder_hhi,largest_holder_pct,ranked_holder_count,concentration_gap_pct,has_data_anomaly,ownership_structure,evidence_count,data_confidence,issuer_key,listing_type,is_primary_listing
1273.HK,hk,78.6911,78.6911,0.22951827272300002,40.9639,4,0.0,False,dominant_holder,4,high,hk:1273.HK,unknown,
1274.HK,hk,68.5369,68.3861,0.07503871760300002,23.2314,20,0.15080000000000382,False,dominant_holder,4,high,hk:1274.HK,unknown,
1276.HK,hk,68.9882,60.3251,0.03986834259099999,14.2627,20,8.663100000000007,False,broad_institutional,4,high,hk:1276.HK,unknown,
1277.HK,hk,74.8136,74.7969,0.39331098214699994,61.7181,20,0.01670000000000016,False,dominant_holder,4,high,hk:1277.HK,unknown,
1278.HK,hk,70.0841,70.0841,0.175204652201,29.991,4,0.0,False,dominant_holder,4,high,hk:1278.HK,unknown,
1280.HK,hk,56.4723,56.4723,0.05778005353299999,16.9427,18,0.0,False,broad_institutional,4,high,hk:1280.HK,unknown,
1281.HK,hk,65.3733,65.3733,0.427366835289,65.3733,1,0.0,False,dominant_holder,4,high,hk:1281.HK,unknown,
1282.HK,hk,44.656,44.656,0.0790299618,22.193,4,0.0,False,dominant_holder,4,high,hk:1282.HK,unknown,
1283.HK,hk,72.2912,72.2912,0.522601759744,72.2912,1,0.0,False,dominant_holder,4,high,hk:1283.HK,unknown,
1284.HK,hk,75.0,75.0,0.30375,52.5,3,0.0,False,dominant_holder,4,high,hk:1284.HK,unknown,
1285.HK,hk,79.8595,79.8595,0.452223562725,66.5465,3,0.0,False,dominant_holder,4,high,hk:1285.HK,unknown,
1286.HK,hk,83.4382,82.9123,0.48893185563299996,69.7051,20,0.5258999999999929,False,dominant_holder,4,high,hk:1286.HK,unknown,
1288.HK,hk,59.9665,53.9717,0.099797539649,30.0337,20,5.994800000000005,False,dominant_holder,4,high,hk:1288.HK,unknown,
1290.HK,hk,50.6324,50.6324,0.102848937,29.8074,10,0.0,False,dominant_holder,4,high,hk:1290.HK,unknown,
1292.HK,hk,61.7082,61.7082,0.16557334613,31.7499,4,0.0,False,dominant_holder,4,high,hk:1292.HK,unknown,
